typeName,typeID,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
"Small Nanobot Accelerator II Blueprint",31070,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Nanobot Accelerator II",NULL,"Ship and Module Modifications",Rigs,"Armor Rigs","Small Armor Rigs"
"Small Remote Repair Augmentor II Blueprint",31078,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Remote Repair Augmentor II",NULL,"Ship and Module Modifications",Rigs,"Armor Rigs","Small Armor Rigs"
"Small Transverse Bulkhead I Blueprint",33891,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Transverse Bulkhead I",NULL,"Ship and Module Modifications",Rigs,"Armor Rigs","Small Armor Rigs"
"Small Transverse Bulkhead II Blueprint",33893,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Transverse Bulkhead II",NULL,"Ship and Module Modifications",Rigs,"Armor Rigs","Small Armor Rigs"
"Small Remote Repair Augmentor I Blueprint",27069,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Remote Repair Augmentor I",NULL,"Ship and Module Modifications",Rigs,"Armor Rigs","Small Armor Rigs"
"Capital Higgs Anchor I Blueprint",34309,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Higgs Anchor I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Auxiliary Thrusters I Blueprint",31110,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Auxiliary Thrusters I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Auxiliary Thrusters II Blueprint",31116,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Auxiliary Thrusters II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Cargohold Optimization I Blueprint",31122,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Cargohold Optimization I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Cargohold Optimization II Blueprint",31128,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Cargohold Optimization II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Dynamic Fuel Valve I Blueprint",31134,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Dynamic Fuel Valve I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Dynamic Fuel Valve II Blueprint",31140,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Dynamic Fuel Valve II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Engine Thermal Shielding I Blueprint",31146,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Engine Thermal Shielding I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Engine Thermal Shielding II Blueprint",31152,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Engine Thermal Shielding II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Low Friction Nozzle Joints I Blueprint",31158,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Low Friction Nozzle Joints I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Hyperspatial Velocity Optimizer I Blueprint",31164,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Hyperspatial Velocity Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Hyperspatial Velocity Optimizer II Blueprint",31170,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Hyperspatial Velocity Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Low Friction Nozzle Joints II Blueprint",31176,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Low Friction Nozzle Joints II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Polycarbon Engine Housing I Blueprint",31182,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Polycarbon Engine Housing I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Polycarbon Engine Housing II Blueprint",31188,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Polycarbon Engine Housing II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Warp Core Optimizer I Blueprint",31194,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Warp Core Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Capital Warp Core Optimizer II Blueprint",31200,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Warp Core Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Capital Astronautic Rigs"
"Large Higgs Anchor I Blueprint",34307,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Higgs Anchor I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Dynamic Fuel Valve I Blueprint",26057,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Dynamic Fuel Valve I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Low Friction Nozzle Joints I Blueprint",26059,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Low Friction Nozzle Joints I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Auxiliary Thrusters I Blueprint",26061,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Auxiliary Thrusters I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Engine Thermal Shielding I Blueprint",26063,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Engine Thermal Shielding I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Warp Core Optimizer I Blueprint",26067,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Warp Core Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Hyperspatial Velocity Optimizer I Blueprint",26069,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Hyperspatial Velocity Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Polycarbon Engine Housing I Blueprint",26071,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Polycarbon Engine Housing I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Cargohold Optimization I Blueprint",26073,"Rig Blueprint",40,1250000.0000,1,4500,1,"Large Cargohold Optimization I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Cargohold Optimization II Blueprint",26305,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Cargohold Optimization II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Dynamic Fuel Valve II Blueprint",26307,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Dynamic Fuel Valve II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Engine Thermal Shielding II Blueprint",26309,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Engine Thermal Shielding II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Low Friction Nozzle Joints II Blueprint",26311,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Low Friction Nozzle Joints II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Polycarbon Engine Housing II Blueprint",26313,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Polycarbon Engine Housing II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Auxiliary Thrusters II Blueprint",26319,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Auxiliary Thrusters II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Warp Core Optimizer II Blueprint",26321,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Warp Core Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Large Hyperspatial Velocity Optimizer II Blueprint",26323,"Rig Blueprint",1,1250000.0000,1,45000,1,"Large Hyperspatial Velocity Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Large Astronautic Rigs"
"Medium Higgs Anchor I Blueprint",34269,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Higgs Anchor I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Auxiliary Thrusters I Blueprint",31108,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Auxiliary Thrusters I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Auxiliary Thrusters II Blueprint",31114,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Auxiliary Thrusters II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Cargohold Optimization I Blueprint",31120,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Cargohold Optimization I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Cargohold Optimization II Blueprint",31126,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Cargohold Optimization II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Dynamic Fuel Valve I Blueprint",31132,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Dynamic Fuel Valve I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Dynamic Fuel Valve II Blueprint",31138,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Dynamic Fuel Valve II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Engine Thermal Shielding I Blueprint",31144,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Engine Thermal Shielding I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Engine Thermal Shielding II Blueprint",31150,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Engine Thermal Shielding II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Low Friction Nozzle Joints I Blueprint",31156,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Low Friction Nozzle Joints I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Hyperspatial Velocity Optimizer I Blueprint",31162,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Hyperspatial Velocity Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Hyperspatial Velocity Optimizer II Blueprint",31168,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Hyperspatial Velocity Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Low Friction Nozzle Joints II Blueprint",31174,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Low Friction Nozzle Joints II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Polycarbon Engine Housing I Blueprint",31180,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Polycarbon Engine Housing I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Polycarbon Engine Housing II Blueprint",31186,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Polycarbon Engine Housing II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Warp Core Optimizer I Blueprint",31192,"Rig Blueprint",60,750000.0000,1,3000,1,"Medium Warp Core Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Medium Warp Core Optimizer II Blueprint",31198,"Rig Blueprint",1,750000.0000,1,30000,1,"Medium Warp Core Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Medium Astronautic Rigs"
"Small Auxiliary Thrusters I Blueprint",31106,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Auxiliary Thrusters I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Auxiliary Thrusters II Blueprint",31112,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Auxiliary Thrusters II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Cargohold Optimization I Blueprint",31118,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Cargohold Optimization I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Cargohold Optimization II Blueprint",31124,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Cargohold Optimization II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Dynamic Fuel Valve I Blueprint",31130,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Dynamic Fuel Valve I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Dynamic Fuel Valve II Blueprint",31136,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Dynamic Fuel Valve II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Engine Thermal Shielding I Blueprint",31142,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Engine Thermal Shielding I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Engine Thermal Shielding II Blueprint",31148,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Engine Thermal Shielding II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Low Friction Nozzle Joints I Blueprint",31154,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Low Friction Nozzle Joints I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Hyperspatial Velocity Optimizer I Blueprint",31160,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Hyperspatial Velocity Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Hyperspatial Velocity Optimizer II Blueprint",31166,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Hyperspatial Velocity Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Low Friction Nozzle Joints II Blueprint",31172,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Low Friction Nozzle Joints II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Polycarbon Engine Housing I Blueprint",31178,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Polycarbon Engine Housing I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Polycarbon Engine Housing II Blueprint",31184,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Polycarbon Engine Housing II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Warp Core Optimizer I Blueprint",31190,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Warp Core Optimizer I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Warp Core Optimizer II Blueprint",31196,"Rig Blueprint",1,125000.0000,1,15000,1,"Small Warp Core Optimizer II",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Small Higgs Anchor I Blueprint",34267,"Rig Blueprint",100,125000.0000,1,1500,1,"Small Higgs Anchor I",NULL,"Ship and Module Modifications",Rigs,"Astronautic Rigs","Small Astronautic Rigs"
"Capital Drone Control Range Augmentor I Blueprint",33278,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Drone Control Range Augmentor I",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Control Range Augmentor II Blueprint",33280,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Drone Control Range Augmentor II",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Durability Enhancer I Blueprint",33282,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Drone Durability Enhancer I",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Durability Enhancer II Blueprint",33284,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Drone Durability Enhancer II",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Mining Augmentor I Blueprint",33286,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Drone Mining Augmentor I",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Mining Augmentor II Blueprint",33288,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Drone Mining Augmentor II",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Repair Augmentor I Blueprint",33290,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Drone Repair Augmentor I",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Repair Augmentor II Blueprint",33292,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Drone Repair Augmentor II",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Scope Chip I Blueprint",33294,"Rig Blueprint",30,50000000.0000,1,6000,1,"Capital Drone Scope Chip I",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
"Capital Drone Scope Chip II Blueprint",33296,"Rig Blueprint",1,50000000.0000,1,60000,1,"Capital Drone Scope Chip II",NULL,"Ship and Module Modifications",Rigs,"Drone Rigs","Capital Drone Rigs"
