typeID,materialTypeID,materialQuantity
36967,21963,40
36968,21969,8
36968,36956,8
36968,36957,8
36968,21953,80
36968,21955,80
36968,21959,80
36968,36958,80
36968,21947,200
36968,21949,200
36968,21951,200
36968,21957,200
36968,21961,200
36968,21965,200
36968,21967,200
36968,13267,250
36968,21963,800
36968,3810,1000
36971,21947,1
36971,21949,1
36971,21951,1
36971,21953,1
36971,21955,1
36971,21957,1
36971,21959,1
36971,21961,1
36971,21967,1
36972,21949,4
36972,21951,4
36972,21957,4
36972,21959,4
36972,21961,4
36972,21963,4
36972,21965,4
36972,21967,4
36972,36958,4
36972,21947,6
36972,21953,8
36972,21955,8
36973,21969,1
36973,36956,1
36973,36957,1
36973,36958,8
36973,21957,10
36973,21959,10
36973,21961,10
36973,21963,10
36973,21965,10
36973,21967,10
36973,21949,40
36973,21951,40
36973,21947,60
36973,21953,80
36973,21955,80
36973,3810,250
36973,13267,500
36977,21947,1
36977,21949,1
36977,21951,1
36977,21957,1
36977,21961,1
36977,36956,1
36977,36957,1
36977,21959,3
36978,21953,2
36978,21955,2
36978,21965,2
36978,36958,2
36978,21949,4
36978,21957,4
36978,21961,4
36978,21963,4
36978,21967,4
36978,36956,6
36978,36957,6
36978,21947,8
36978,21951,20
36978,21959,24
37008,40,2250
37008,39,5250
37008,38,11250
37008,37,60000
37008,36,525000
37008,35,1500000
37008,34,7500000
37020,40,150
37020,39,350
37020,38,750
37020,37,4000
37020,36,35000
37020,35,100000
37020,34,500000
37022,2868,45
37022,2869,45
37022,2871,45
37022,2872,45
37022,2876,45
37022,2867,90
37022,2870,90
37022,2875,90
37022,40,3750
37022,39,8750
37022,38,18750
37022,37,100000
37022,36,875000
37022,35,2500000
37022,34,12500000
37023,2868,10
37023,2869,10
37023,2871,10
37023,2872,10
37023,2876,10
37023,2867,20
37023,2870,20
37023,2875,20
37023,40,900
37023,39,2100
37023,38,4500
37023,37,24000
37023,36,210000
37023,35,600000
37023,34,3000000
37028,40,150
37028,39,350
37028,38,750
37028,37,4000
37028,36,35000
37028,35,100000
37028,34,500000
37029,40,2250
37029,39,5250
37029,38,11250
37029,37,60000
37029,36,525000
37029,35,1500000
37029,34,7500000
37030,40,24000
37030,39,56000
37030,38,120000
37030,37,640000
37030,36,5600000
37030,35,16000000
37030,34,80000000
37032,2867,1
37032,2868,1
37032,2869,1
37032,2871,1
37032,2875,1
37032,2870,2
37032,2872,2
37032,2876,2
37032,40,75
37032,39,175
37032,38,375
37032,37,2000
37032,36,17500
37032,35,50000
37032,34,250000
37034,2871,5
37034,2875,5
37034,2876,5
37034,2867,10
37034,2868,10
37034,2869,10
37034,2870,10
37034,2872,10
37034,40,250
37034,39,350
37034,38,1000
37034,37,10000
37034,36,75000
37034,35,250000
37034,34,1500000
37041,40,450
37041,39,1050
37041,38,2250
37041,37,12000
37041,36,105000
37041,35,300000
37041,34,1500000
37043,40,1200
37043,39,2800
37043,38,6000
37043,37,32000
37043,36,280000
37043,35,800000
37043,34,4000000
37044,40,1200
37044,39,2800
37044,38,6000
37044,37,32000
37044,36,280000
37044,35,800000
37044,34,4000000
37045,40,150
37045,39,350
37045,38,750
37045,37,4000
37045,36,35000
37045,35,100000
37045,34,500000
37047,40,750
37047,39,1750
37047,38,3750
37047,37,20000
37047,36,175000
37047,35,500000
37047,34,2500000
37048,40,750
37048,39,1750
37048,38,3750
37048,37,20000
37048,36,175000
37048,35,500000
37048,34,2500000
37060,40,150
37060,39,350
37060,38,750
37060,37,4000
37060,36,35000
37060,35,100000
37060,34,500000
37066,40,450
37066,39,1050
37066,38,2250
37066,37,12000
37066,36,105000
37066,35,300000
37066,34,1500000
37080,40,450
37080,39,1050
37080,38,2250
37080,37,12000
37080,36,105000
37080,35,300000
37080,34,1500000
37081,40,450
37081,39,1050
37081,38,2250
37081,37,12000
37081,36,105000
37081,35,300000
37081,34,1500000
37083,40,450
37083,39,1050
37083,38,2250
37083,37,12000
37083,36,105000
37083,35,300000
37083,34,1500000
37087,40,450
37087,39,1050
37087,38,2250
37087,37,12000
37087,36,105000
37087,35,300000
37087,34,1500000
37309,25598,3600
37309,25590,7200
37309,25601,10800
37309,25591,12000
37309,25592,12000
37309,25593,12000
37309,25594,12000
37309,25597,12000
37309,25599,12000
37309,25604,12000
37310,25598,36000
37310,25590,72000
37310,25601,108000
37310,25591,120000
37310,25592,120000
37310,25593,120000
37310,25594,120000
37310,25597,120000
37310,25599,120000
37310,25604,120000
37329,11481,1
37329,25617,160
37329,25609,200
37329,25620,280
37329,25610,2000
37329,25613,2000
37329,25623,2000
37329,25616,10000
37329,25611,12000
37329,25612,12000
37329,25618,12000
37330,25598,3600
37330,25590,7200
37330,25601,10800
37330,25591,12000
37330,25592,12000
37330,25593,12000
37330,25594,12000
37330,25597,12000
37330,25599,12000
37330,25604,12000
37331,11478,1
37331,25617,160
37331,25609,200
37331,25620,280
37331,25610,2000
37331,25613,2000
37331,25623,2000
37331,25616,10000
37331,25611,12000
37331,25612,12000
37331,25618,12000
37332,25598,3600
37332,25590,7200
37332,25601,10800
37332,25591,12000
37332,25592,12000
37332,25593,12000
37332,25594,12000
37332,25597,12000
37332,25599,12000
37332,25604,12000
37333,11478,1
37333,25617,160
37333,25609,200
37333,25620,280
37333,25610,2000
37333,25613,2000
37333,25623,2000
37333,25616,10000
37333,25611,12000
37333,25612,12000
37333,25618,12000
37334,25598,3600
37334,25590,7200
37334,25601,10800
37334,25591,12000
37334,25592,12000
37334,25593,12000
37334,25594,12000
37334,25597,12000
37334,25599,12000
37334,25604,12000
37335,11475,1
37335,25617,160
37335,25609,200
37335,25620,280
37335,25610,2000
37335,25613,2000
37335,25623,2000
37335,25616,10000
37335,25611,12000
37335,25612,12000
37335,25618,12000
37338,25598,3600
37338,25590,7200
37338,25601,10800
37338,25591,12000
37338,25592,12000
37338,25593,12000
37338,25594,12000
37338,25597,12000
37338,25599,12000
37338,25604,12000
37339,11475,1
37339,25617,160
37339,25609,200
37339,25620,280
37339,25610,2000
37339,25613,2000
37339,25623,2000
37339,25616,10000
37339,25611,12000
37339,25612,12000
37339,25618,12000
37342,11481,1
37342,25617,2000
37342,25609,2500
37342,25620,3500
37342,25610,25000
37342,25613,25000
37342,25623,25000
37342,25616,125000
37342,25611,150000
37342,25612,150000
37342,25618,150000
37343,25598,36000
37343,25590,72000
37343,25601,108000
37343,25591,120000
37343,25592,120000
37343,25593,120000
37343,25594,120000
37343,25597,120000
37343,25599,120000
37343,25604,120000
37344,11478,1
37344,25617,2000
37344,25609,2500
37344,25620,3500
37344,25610,25000
37344,25613,25000
37344,25623,25000
37344,25616,125000
37344,25611,150000
37344,25612,150000
37344,25618,150000
37345,11483,1
37345,25619,2000
37345,25620,2000
37345,25622,2000
37345,25607,87500
37345,25611,87500
37345,25612,87500
37345,25615,87500
37345,25616,87500
37345,25618,87500
37345,25621,162500
37346,25600,24000
37346,25601,120000
37346,25603,120000
37346,25588,240000
37346,25592,240000
37346,25593,240000
37346,25596,240000
37346,25597,240000
37346,25599,240000
37346,25602,240000
37376,25598,36000
37376,25590,72000
37376,25601,108000
37376,25591,120000
37376,25592,120000
37376,25593,120000
37376,25594,120000
37376,25597,120000
37376,25599,120000
37376,25604,120000
37377,11475,1
37377,25617,2000
37377,25609,2500
37377,25620,3500
37377,25610,25000
37377,25613,25000
37377,25623,25000
37377,25616,125000
37377,25611,150000
37377,25612,150000
37377,25618,150000
37378,25595,130
37378,25606,400
37378,25588,600
37378,25589,600
37378,25591,600
37378,25594,600
37378,25596,600
37378,25597,600
37378,25602,600
37378,25604,600
37379,11486,1
37379,25608,4
37379,25614,4
37379,25625,4
37379,25610,100
37379,25613,100
37379,25621,100
37379,25623,100
37379,25607,750
37379,25615,750
37379,25616,750
37380,25595,130
37380,25606,400
37380,25588,600
37380,25589,600
37380,25591,600
37380,25594,600
37380,25596,600
37380,25597,600
37380,25602,600
37380,25604,600
37381,11486,1
37381,25608,4
37381,25614,4
37381,25625,4
37381,25610,100
37381,25613,100
37381,25621,100
37381,25623,100
37381,25607,750
37381,25615,750
37381,25616,750
37382,25595,130
37382,25606,400
37382,25588,600
37382,25589,600
37382,25591,600
37382,25594,600
37382,25596,600
37382,25597,600
37382,25602,600
37382,25604,600
37383,11482,1
37383,25608,4
37383,25614,4
37383,25625,4
37383,25610,100
37383,25613,100
37383,25621,100
37383,25623,100
37383,25607,750
37383,25615,750
37383,25616,750
37384,25595,130
37384,25606,400
37384,25588,600
37384,25589,600
37384,25591,600
37384,25594,600
37384,25596,600
37384,25597,600
37384,25602,600
37384,25604,600
37385,11482,1
37385,25608,4
37385,25614,4
37385,25625,4
37385,25610,100
37385,25613,100
37385,25621,100
37385,25623,100
37385,25607,750
37385,25615,750
37385,25616,750
37390,25595,130
37390,25606,400
37390,25588,600
37390,25589,600
37390,25591,600
37390,25594,600
37390,25596,600
37390,25597,600
37390,25602,600
37390,25604,600
37391,11483,1
37391,25608,4
37391,25614,4
37391,25625,4
37391,25610,100
37391,25613,100
37391,25621,100
37391,25623,100
37391,25607,750
37391,25615,750
37391,25616,750
37392,25595,130
37392,25606,400
37392,25588,600
37392,25589,600
37392,25591,600
37392,25594,600
37392,25596,600
37392,25597,600
37392,25602,600
37392,25604,600
37393,11483,1
37393,25608,4
37393,25614,4
37393,25625,4
37393,25610,100
37393,25613,100
37393,25621,100
37393,25623,100
37393,25607,750
37393,25615,750
37393,25616,750
37394,25595,130
37394,25606,400
37394,25588,600
37394,25589,600
37394,25591,600
37394,25594,600
37394,25596,600
37394,25597,600
37394,25602,600
37394,25604,600
37395,11483,1
37395,25608,4
37395,25614,4
37395,25625,4
37395,25610,100
37395,25613,100
37395,25621,100
37395,25623,100
37395,25607,750
37395,25615,750
37395,25616,750
37396,25595,130
37396,25606,400
37396,25588,600
37396,25589,600
37396,25591,600
37396,25594,600
37396,25596,600
37396,25597,600
37396,25602,600
37396,25604,600
37397,11483,1
37397,25608,4
37397,25614,4
37397,25625,4
37397,25610,100
37397,25613,100
37397,25621,100
37397,25623,100
37397,25607,750
37397,25615,750
37397,25616,750
37410,25595,1625
37410,25606,5000
37410,25588,7500
37410,25589,7500
37410,25591,7500
37410,25594,7500
37410,25596,7500
37410,25597,7500
37410,25602,7500
37410,25604,7500
37411,11486,1
37411,25608,60
37411,25614,60
37411,25625,60
37411,25610,1500
37411,25613,1500
37411,25621,1500
37411,25623,1500
37411,25607,11250
37411,25615,11250
37411,25616,11250
37413,25595,1625
37413,25606,5000
37413,25588,7500
37413,25589,7500
37413,25591,7500
37413,25594,7500
37413,25596,7500
37413,25597,7500
37413,25602,7500
37413,25604,7500
37414,11482,1
37414,25608,60
37414,25614,60
37414,25625,60
37414,25610,1500
37414,25613,1500
37414,25621,1500
37414,25623,1500
37414,25607,11250
37414,25615,11250
37414,25616,11250
37417,25595,1625
37417,25606,5000
37417,25588,7500
37417,25589,7500
37417,25591,7500
37417,25594,7500
37417,25596,7500
37417,25597,7500
37417,25602,7500
37417,25604,7500
37418,11482,1
37418,25608,60
37418,25614,60
37418,25625,60
37418,25610,1500
37418,25613,1500
37418,25621,1500
37418,25623,1500
37418,25607,11250
37418,25615,11250
37418,25616,11250
37419,25595,1625
37419,25606,5000
37419,25588,7500
37419,25589,7500
37419,25591,7500
37419,25594,7500
37419,25596,7500
37419,25597,7500
37419,25602,7500
37419,25604,7500
37420,11486,1
37420,25608,60
37420,25614,60
37420,25625,60
37420,25610,1500
37420,25613,1500
37420,25621,1500
37420,25623,1500
37420,25607,11250
37420,25615,11250
37420,25616,11250
37421,25595,1625
37421,25606,5000
37421,25588,7500
37421,25589,7500
37421,25591,7500
37421,25594,7500
37421,25596,7500
37421,25597,7500
37421,25602,7500
37421,25604,7500
37422,11481,1
37422,25608,60
37422,25614,60
37422,25625,60
37422,25610,1500
37422,25613,1500
37422,25621,1500
37422,25623,1500
37422,25607,11250
37422,25615,11250
37422,25616,11250
37423,25595,1625
37423,25606,5000
37423,25588,7500
37423,25589,7500
37423,25591,7500
37423,25594,7500
37423,25596,7500
37423,25597,7500
37423,25602,7500
37423,25604,7500
37424,11483,1
37424,25608,60
37424,25614,60
37424,25625,60
37424,25610,1500
37424,25613,1500
37424,25621,1500
37424,25623,1500
37424,25607,11250
37424,25615,11250
37424,25616,11250
37431,25606,6000
37431,25595,19500
37431,25588,90000
37431,25589,90000
37431,25591,90000
37431,25594,90000
37431,25596,90000
37431,25597,90000
37431,25602,90000
37431,25604,90000
37432,11486,1
37432,25608,1200
37432,25614,1200
37432,25625,1200
37432,25610,30000
37432,25613,30000
37432,25621,30000
37432,25623,30000
37432,25607,225000
37432,25615,225000
37432,25616,225000
37435,25606,6000
37435,25595,19500
37435,25588,90000
37435,25589,90000
37435,25591,90000
37435,25594,90000
37435,25596,90000
37435,25597,90000
37435,25602,90000
37435,25604,90000
37436,11482,1
37436,25608,1200
37436,25614,1200
37436,25625,1200
37436,25610,30000
37436,25613,30000
37436,25621,30000
37436,25623,30000
37436,25607,225000
37436,25615,225000
37436,25616,225000
37437,25606,6000
37437,25595,19500
37437,25588,90000
37437,25589,90000
37437,25591,90000
37437,25594,90000
37437,25596,90000
37437,25597,90000
37437,25602,90000
37437,25604,90000
37438,11486,1
37438,25608,1200
37438,25614,1200
37438,25625,1200
37438,25610,30000
37438,25613,30000
37438,25621,30000
37438,25623,30000
37438,25607,225000
37438,25615,225000
37438,25616,225000
37538,21951,1
37538,36958,1
37538,36957,3
37538,21947,4
37538,36956,4
37541,40,150
37541,39,350
37541,38,750
37541,37,4000
37541,36,35000
37541,35,100000
37541,34,500000
37617,32876,1
37617,11478,10
37617,11399,16
37617,11550,18
37617,3828,27
37617,11558,38
37617,11533,60
37617,11534,79
37617,11552,150
37617,11540,370
37617,11544,1630
37618,32874,1
37618,11478,10
37618,11399,16
37618,11549,17
37618,3828,26
37618,11557,42
37618,11532,60
37618,11537,75
37618,11554,155
37618,11539,360
37618,11543,1630
37619,32872,1
37619,11478,10
37619,11399,16
37619,11547,17
37619,3828,25
37619,11556,43
37619,11531,62
37619,11535,75
37619,11553,160
37619,11541,360
37619,11545,1640
37620,32878,1
37620,11478,10
37620,11399,16
37620,11548,17
37620,3828,25
37620,11555,43
37620,11530,60
37620,11536,75
37620,11551,150
37620,11538,360
37620,11542,1640
37621,38,3
37621,40,25
37621,37,41
37621,39,52
37621,36,94
37621,35,20040
37621,34,28344
37833,40,3
37833,39,7
37833,38,15
37833,37,80
37833,36,700
37833,35,2000
37833,34,10000
37834,40,3
37834,39,7
37834,38,15
37834,37,80
37834,36,700
37834,35,2000
37834,34,10000
37835,40,3
37835,39,7
37835,38,15
37835,37,80
37835,36,700
37835,35,2000
37835,34,10000
37836,40,3
37836,39,7
37836,38,15
37836,37,80
37836,36,700
37836,35,2000
37836,34,10000
37852,40,23
37852,39,53
37852,38,113
37852,37,600
37852,36,5250
37852,35,15000
37852,34,75000
37853,40,23
37853,39,53
37853,38,113
37853,37,600
37853,36,5250
37853,35,15000
37853,34,75000
37855,40,23
37855,39,53
37855,38,113
37855,37,600
37855,36,5250
37855,35,15000
37855,34,75000
37856,40,23
37856,39,53
37856,38,113
37856,37,600
37856,36,5250
37856,35,15000
37856,34,75000
37857,40,23
37857,39,53
37857,38,113
37857,37,600
37857,36,5250
37857,35,15000
37857,34,75000
37858,40,45
37858,39,105
37858,38,225
37858,37,1200
37858,36,10500
37858,35,30000
37858,34,150000
37859,40,45
37859,39,105
37859,38,225
37859,37,1200
37859,36,10500
37859,35,30000
37859,34,150000
38660,38,125
38660,37,1755
38660,36,2025
38660,35,4120
38660,34,8095
38661,11482,1
38661,37450,1
38661,11541,4
38661,11689,5
38661,3689,8
38661,11399,15
39580,590,1
39580,11549,4
39580,11478,6
39580,11399,15
39580,11557,15
39580,3828,25
39580,11532,25
39580,11537,60
39580,11539,125
39580,11554,125
39580,11543,375
39581,582,1
39581,11550,4
39581,11478,6
39581,11399,15
39581,11558,15
39581,3828,25
39581,11533,25
39581,11534,60
39581,11540,125
39581,11552,125
39581,11544,375
39583,3828,20
39583,11399,35
39583,11478,4
39583,11531,18
39583,11535,15
39583,11541,170
39583,11545,200
39583,11547,3
39583,11553,42
39583,11556,22
39583,32880,1
40301,592,1
40301,11547,4
40301,11478,6
40301,11399,15
40301,11556,15
40301,3828,25
40301,11531,25
40301,11535,60
40301,11541,125
40301,11553,125
40301,11545,375
40302,599,1
40302,11548,4
40302,11478,6
40302,11399,15
40302,11555,15
40302,3828,25
40302,11530,25
40302,11536,60
40302,11538,125
40302,11551,125
40302,11542,375
40311,34575,1
40311,34593,1
40311,38,2000
40311,37,20000
40312,34575,1
40312,34593,1
40312,38,2000
40312,37,20000
40313,34575,1
40313,34593,1
40313,38,2000
40313,37,20000
40314,34575,1
40314,34593,1
40314,38,2000
40314,37,20000
40315,34,32000
40315,35,6000
40315,36,2500
40315,37,500
40315,38,30
40315,39,20
40315,40,10
40315,57472,1
40315,57478,10
40315,57486,5
40316,34,32000
40316,35,6000
40316,36,2500
40316,37,500
40316,38,30
40316,39,20
40316,40,10
40316,57471,1
40316,57478,10
40316,57486,5
40317,34,32000
40317,35,6000
40317,36,2500
40317,37,500
40317,38,30
40317,39,20
40317,40,10
40317,57473,1
40317,57478,10
40317,57486,5
40318,34,24000
40318,35,4500
40318,36,1875
40318,37,375
40318,38,23
40318,39,15
40318,40,8
40318,57470,1
40318,57478,8
40318,57486,4
40336,39,2
40336,40,2
40336,37,3
40336,38,3
40336,35,4
40337,39,2
40337,40,2
40337,37,3
40337,38,3
40337,35,4
40338,37,3
40338,40,4
40338,35,154
40338,36,370
40338,34,716
40339,11483,1
40339,37543,1
40339,11541,5
40339,11535,6
40339,9840,8
40339,11399,8
40339,9842,14
40521,33017,1
40521,33019,1
40521,13267,2500
40521,21969,4000
40521,36956,4000
40521,36957,4000
40521,36958,4000
40521,3810,10000
40521,21953,40000
40521,21955,40000
40521,21959,40000
40521,21947,100000
40521,21949,100000
40521,21951,100000
40521,21957,100000
40521,21961,100000
40521,21965,100000
40521,21967,100000
40521,21963,400000
40521,42,500000
40521,3647,500000
40521,3715,500000
40521,9844,500000
40672,40,3360
40672,39,17000
40672,37,17832
40672,36,32692
40672,35,44580
40672,34,133740
40673,40659,1
40673,41267,10
40673,41266,30
40673,41268,60
40674,40659,1
40674,41311,10
40674,41310,30
40674,41312,60
40675,40659,1
40675,11482,3
40675,11399,500
40675,11539,660
40675,9838,800
40675,11554,1000
40676,40662,1
40676,41267,10
40676,41311,10
40676,41266,30
40676,41310,30
40676,41268,60
40676,41312,60
40677,40662,1
40677,41267,10
40677,41311,10
40677,41266,30
40677,41310,30
40677,41268,60
40677,41312,60
40684,40,5117
40684,36,39184
40684,37,56066
40684,35,290003
40684,34,1561988
40685,40665,1
40685,41267,10
40685,41266,30
40685,41268,60
40686,40665,1
40686,41311,10
40686,41310,30
40686,41312,60
40687,40665,1
40687,11482,3
40687,11399,450
40687,11539,700
40687,11554,980
40687,9838,1100
40688,40668,1
40688,41267,10
40688,41311,10
40688,41266,30
40688,41310,30
40688,41268,60
40688,41312,60
40689,40668,1
40689,41267,10
40689,41311,10
40689,41266,30
40689,41310,30
40689,41268,60
40689,41312,60
40719,40,2707
40719,39,4412
40719,37,9312
40719,38,12055
40719,36,301023
40719,35,547130
40719,34,2213899
40720,40714,1
40720,41267,25
40720,41266,27
40720,41268,31
40721,40714,1
40721,41302,25
40721,41269,36
40721,41303,38
40722,40714,1
40722,11553,213
40722,11399,218
40722,11542,237
40722,11540,284
40722,11695,296
40722,3828,603
40722,3689,1165
40723,40717,1
40723,41266,24
40723,41268,25
40723,41267,26
40723,41302,29
40723,41269,34
40723,41303,35
40740,40,1500
40740,38,3533
40740,39,8273
40740,37,64525
40740,36,84905
40740,35,103894
40740,34,294855
40741,40730,1
40741,41268,8
40741,41267,28
40741,41266,78
40742,40730,1
40742,41303,8
40742,41302,28
40742,41269,78
40743,40730,1
40743,41312,8
40743,41311,28
40743,41310,78
40744,40730,1
40744,11483,3
40744,11540,290
40744,11534,421
40744,9842,466
40744,11399,518
40744,9840,731
40746,40734,1
40746,41268,8
40746,41303,8
40746,41312,8
40746,41267,28
40746,41302,28
40746,41311,28
40746,41266,78
40746,41269,78
40746,41310,78
40747,40734,1
40747,41268,8
40747,41303,8
40747,41312,8
40747,41267,28
40747,41302,28
40747,41311,28
40747,41266,78
40747,41269,78
40747,41310,78
40751,40,1998
40751,38,6071
40751,39,6203
40751,35,54669
40751,36,64657
40751,37,79259
40751,34,173514
40753,40750,1
40753,41268,13
40753,41267,16
40753,41266,42
40755,40750,1
40755,41303,13
40755,41302,16
40755,41269,42
40757,40750,1
40757,41312,13
40757,41311,16
40757,41310,42
40759,40750,1
40759,11534,170
40759,9840,387
40759,11399,549
40759,11540,569
40759,9842,806
40763,40758,1
40763,41268,13
40763,41303,13
40763,41312,13
40763,41267,16
40763,41302,16
40763,41311,16
