typeName,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
Medium 'Strigoi' Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,100,NULL,1,1800,1,Medium 'Strigoi' Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Medium,
Ammatar Navy Medium Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,100,NULL,1,1800,1,Ammatar Navy Medium Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Medium,
Imperial Navy Medium Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,100,NULL,1,1800,1,Imperial Navy Medium Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Medium,
Medium Energy Nosferatu I Blueprint,Energy Nosferatu Blueprint,100,1975200,1,1800,1,Medium Energy Nosferatu I,Ship Equipment,Engineering Equipment,Energy Nosferatu,Medium,
Medium Energy Nosferatu II Blueprint,Energy Nosferatu Blueprint,10,10000000000,1,4680,1,Medium Energy Nosferatu II,Ship Equipment,Engineering Equipment,Energy Nosferatu,Medium,
Small Energy Nosferatu II Blueprint,Energy Nosferatu Blueprint,10,NULL,1,2340,1,Small Energy Nosferatu II,Ship Equipment,Engineering Equipment,Energy Nosferatu,Small,
Small Energy Nosferatu I Blueprint,Energy Nosferatu Blueprint,200,395040,1,900,1,Small Energy Nosferatu I,Ship Equipment,Engineering Equipment,Energy Nosferatu,Small,
Ammatar Navy Small Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,200,NULL,1,900,1,Ammatar Navy Small Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Small,
Imperial Navy Small Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,200,NULL,1,900,1,Imperial Navy Small Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Small,
Small 'Upir' Energy Nosferatu Blueprint,Energy Nosferatu Blueprint,200,NULL,1,900,1,Small 'Upir' Energy Nosferatu,Ship Equipment,Engineering Equipment,Energy Nosferatu,Small,
Power Diagnostic System I Blueprint,Power Manager Blueprint,200,99200,1,900,1,Power Diagnostic System I,Ship Equipment,Engineering Equipment,Power Diagnostic Systems,,
Power Diagnostic System II Blueprint,Power Manager Blueprint,10,10000000000,1,2340,1,Power Diagnostic System II,Ship Equipment,Engineering Equipment,Power Diagnostic Systems,,
Ammatar Navy Power Diagnostic System Blueprint,Power Manager Blueprint,200,NULL,1,900,1,Ammatar Navy Power Diagnostic System,Ship Equipment,Engineering Equipment,Power Diagnostic Systems,,
Cartel' Power Diagnostic System I Blueprint,Power Manager Blueprint,200,NULL,1,900,1,Cartel' Power Diagnostic System I,Ship Equipment,Engineering Equipment,Power Diagnostic Systems,,
Reactor Control Unit I Blueprint,Power Manager Blueprint,200,99200,1,900,1,Reactor Control Unit I,Ship Equipment,Engineering Equipment,Reactor Control Units,,
Reactor Control Unit II Blueprint,Power Manager Blueprint,10,10000000000,1,2340,1,Reactor Control Unit II,Ship Equipment,Engineering Equipment,Reactor Control Units,,
Portcullis' Reactor Control Unit I Blueprint,Power Manager Blueprint,200,NULL,1,900,1,Portcullis' Reactor Control Unit I,Ship Equipment,Engineering Equipment,Reactor Control Units,,
Ammatar Navy Reactor Control Unit Blueprint,Power Manager Blueprint,200,NULL,1,900,1,Ammatar Navy Reactor Control Unit,Ship Equipment,Engineering Equipment,Reactor Control Units,,
Capital Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,5,26773840,1,36000,1,Capital Remote Capacitor Transmitter I,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Capital,
Capital Remote Capacitor Transmitter II Blueprint,Remote Capacitor Transmitter Blueprint,10,NULL,1,93600,1,Capital Remote Capacitor Transmitter II,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Capital,
CONCORD Capital Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,5,26773840,1,36000,1,CONCORD Capital Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Capital,
Capital Radiative Scoped Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,5,52700000,1,36000,1,Capital Radiative Scoped Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Capital,
Capital Inductive Compact Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,5,52700000,1,36000,1,Capital Inductive Compact Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Capital,
Large Remote Capacitor Transmitter II Blueprint,Remote Capacitor Transmitter Blueprint,10,10000000000,1,7020,1,Large Remote Capacitor Transmitter II,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Large,
Large Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,60,788400,1,2700,1,Large Remote Capacitor Transmitter I,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Large,
Chivalry' Large Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,100,NULL,1,1800,1,Chivalry' Large Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Large,
Knight' Medium Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,100,NULL,1,1800,1,Knight' Medium Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Medium,
Medium Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,100,300000,1,1800,1,Medium Remote Capacitor Transmitter I,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Medium,
Medium Remote Capacitor Transmitter II Blueprint,Remote Capacitor Transmitter Blueprint,10,10000000000,1,4680,1,Medium Remote Capacitor Transmitter II,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Medium,
Squire' Small Remote Capacitor Transmitter Blueprint,Remote Capacitor Transmitter Blueprint,200,NULL,1,900,1,Squire' Small Remote Capacitor Transmitter,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Small,
Small Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,200,125000,1,900,1,Small Remote Capacitor Transmitter I,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Small,
Small Remote Capacitor Transmitter II Blueprint,Remote Capacitor Transmitter Blueprint,10,10000000000,1,2340,1,Small Remote Capacitor Transmitter II,Ship Equipment,Engineering Equipment,Remote Capacitor Transmitters,Small,
Clone Vat Bay I Blueprint,Gang Coordinator Blueprint,3,598328800,1,54000,1,Clone Vat Bay I,Ship Equipment,Fleet Assistance Modules,Clone Vat Bays,,
Tactical Capsuleer Recloner Blueprint,Gang Coordinator Blueprint,3,550328800,1,54000,1,Tactical Capsuleer Recloner,Ship Equipment,Fleet Assistance Modules,Clone Vat Bays,,
Mining Foreman Burst I Blueprint,Command Burst Blueprint,50,2000000,1,3600,1,Mining Foreman Burst I,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Shield Command Burst I Blueprint,Command Burst Blueprint,50,2000000,1,3600,1,Shield Command Burst I,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Skirmish Command Burst I Blueprint,Command Burst Blueprint,50,2000000,1,3600,1,Skirmish Command Burst I,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Armor Command Burst I Blueprint,Command Burst Blueprint,50,2000000,1,3600,1,Armor Command Burst I,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Information Command Burst I Blueprint,Command Burst Blueprint,50,2000000,1,3600,1,Information Command Burst I,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Armor Command Burst II Blueprint,Command Burst Blueprint,10,2000000,1,9360,1,Armor Command Burst II,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Information Command Burst II Blueprint,Command Burst Blueprint,10,2000000,1,9360,1,Information Command Burst II,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Mining Foreman Burst II Blueprint,Command Burst Blueprint,10,2000000,1,9360,1,Mining Foreman Burst II,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Shield Command Burst II Blueprint,Command Burst Blueprint,10,2000000,1,9360,1,Shield Command Burst II,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Skirmish Command Burst II Blueprint,Command Burst Blueprint,10,2000000,1,9360,1,Skirmish Command Burst II,Ship Equipment,Fleet Assistance Modules,Command Bursts,,
Industrial Cynosural Field Generator Blueprint,Gang Coordinator Blueprint,50,31372640,1,3600,1,Industrial Cynosural Field Generator,Ship Equipment,Fleet Assistance Modules,Cynosural Field Generators,,
Covert Cynosural Field Generator I Blueprint,Gang Coordinator Blueprint,50,31372640,1,3600,1,Covert Cynosural Field Generator I,Ship Equipment,Fleet Assistance Modules,Cynosural Field Generators,,
Cynosural Field Generator I Blueprint,Gang Coordinator Blueprint,50,31372640,1,3600,1,Cynosural Field Generator I,Ship Equipment,Fleet Assistance Modules,Cynosural Field Generators,,
Jump Portal Generator I Blueprint,Siege Module Blueprint,3,481455760,1,54000,1,Jump Portal Generator I,Ship Equipment,Fleet Assistance Modules,Jump Portal Generators,,
Covert Jump Portal Generator I Blueprint,Siege Module Blueprint,50,481455760,1,3600,1,Covert Jump Portal Generator I,Ship Equipment,Fleet Assistance Modules,Jump Portal Generators,,
Gas Cloud Harvester I Blueprint,Mining Laser Blueprint,200,16500000,1,900,1,Gas Cloud Harvester I,Ship Equipment,Harvest Equipment,Gas Cloud Harvesters,,
Gas Cloud Harvester II Blueprint,Mining Laser Blueprint,10,92720,1,2340,1,Gas Cloud Harvester II,Ship Equipment,Harvest Equipment,Gas Cloud Harvesters,,
Ice Harvester II Blueprint,Strip Miner Blueprint,10,10000000000,1,5460,1,Ice Harvester II,Ship Equipment,Harvest Equipment,Ice Harvesters,,
Ice Harvester I Blueprint,Strip Miner Blueprint,80,15003680,1,2100,1,Ice Harvester I,Ship Equipment,Harvest Equipment,Ice Harvesters,,
Ice Mining Laser I Blueprint,Mining Laser Blueprint,200,3500000,1,1200,1,Ice Mining Laser I,Ship Equipment,Harvest Equipment,Ice Mining Lasers,,
Ice Mining Laser II Blueprint,Mining Laser Blueprint,10,92720,1,2340,1,Ice Mining Laser II,Ship Equipment,Harvest Equipment,Ice Mining Lasers,,
Modulated Deep Core Miner II Blueprint,Mining Laser Blueprint,10,10000000000,1,5460,1,Modulated Deep Core Miner II,Ship Equipment,Harvest Equipment,Mining Lasers,,
Miner II Blueprint,Mining Laser Blueprint,10,10000000000,1,2340,1,Miner II,Ship Equipment,Harvest Equipment,Mining Lasers,,
Miner I Blueprint,Mining Laser Blueprint,200,92720,1,900,1,Miner I,Ship Equipment,Harvest Equipment,Mining Lasers,,
Deep Core Mining Laser I Blueprint,Mining Laser Blueprint,80,3500000,1,2100,1,Deep Core Mining Laser I,Ship Equipment,Harvest Equipment,Mining Lasers,,
Mining Laser Upgrade I Blueprint,Mining Laser Upgrade Blueprint,200,250000,1,900,1,Mining Laser Upgrade I,Ship Equipment,Harvest Equipment,Mining Upgrades,,
Ice Harvester Upgrade I Blueprint,Mining Laser Upgrade Blueprint,200,250000,1,900,1,Ice Harvester Upgrade I,Ship Equipment,Harvest Equipment,Mining Upgrades,,
Frostline 'Omnivore' Harvester Upgrade Blueprint,Mining Laser Upgrade Blueprint,3,250000,1,180,1,Frostline 'Omnivore' Harvester Upgrade,Ship Equipment,Harvest Equipment,Mining Upgrades,,
Mining Laser Upgrade II Blueprint,Mining Laser Upgrade Blueprint,10,250000,1,2340,1,Mining Laser Upgrade II,Ship Equipment,Harvest Equipment,Mining Upgrades,,
Ice Harvester Upgrade II Blueprint,Mining Laser Upgrade Blueprint,10,250000,1,2340,1,Ice Harvester Upgrade II,Ship Equipment,Harvest Equipment,Mining Upgrades,,
Salvager II Blueprint,Salvager Blueprint,10,332640,1,7020,1,Salvager II,Ship Equipment,Harvest Equipment,Salvagers,,
Salvager I Blueprint,Salvager Blueprint,60,332640,1,2700,1,Salvager I,Ship Equipment,Harvest Equipment,Salvagers,,
Modulated Deep Core Strip Miner II Blueprint,Strip Miner Blueprint,10,10000000000,1,5460,1,Modulated Deep Core Strip Miner II,Ship Equipment,Harvest Equipment,Strip Miners,,
Strip Miner I Blueprint,Strip Miner Blueprint,80,16130080,1,2100,1,Strip Miner I,Ship Equipment,Harvest Equipment,Strip Miners,,
Modulated Strip Miner II Blueprint,Strip Miner Blueprint,10,10000000000,1,5460,1,Modulated Strip Miner II,Ship Equipment,Harvest Equipment,Strip Miners,,
EM Armor Hardener II Blueprint,Armor Hardener Blueprint,10,10000000000,1,2340,1,EM Armor Hardener II,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Imperial Navy EM Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Imperial Navy EM Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Republic Fleet EM Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Republic Fleet EM Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
EM Armor Hardener I Blueprint,Armor Hardener Blueprint,200,2000000,1,900,1,EM Armor Hardener I,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Ammatar Navy EM Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Ammatar Navy EM Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Federation Navy EM Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Federation Navy EM Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Khanid Navy EM Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Khanid Navy EM Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,EM Armor Hardeners,
Khanid Navy Explosive Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Khanid Navy Explosive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Ammatar Navy Explosive Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Ammatar Navy Explosive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Federation Navy Explosive Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Federation Navy Explosive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Explosive Armor Hardener II Blueprint,Armor Hardener Blueprint,10,10000000000,1,2340,1,Explosive Armor Hardener II,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Imperial Navy Explosive Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Imperial Navy Explosive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Republic Fleet Explosive Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Republic Fleet Explosive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Explosive Armor Hardener I Blueprint,Armor Hardener Blueprint,200,3500000,1,900,1,Explosive Armor Hardener I,Ship Equipment,Hull & Armor,Armor Hardeners,Explosive Armor Hardeners,
Kinetic Armor Hardener I Blueprint,Armor Hardener Blueprint,200,3000000,1,900,1,Kinetic Armor Hardener I,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Ammatar Navy Kinetic Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Ammatar Navy Kinetic Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Federation Navy Kinetic Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Federation Navy Kinetic Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Kinetic Armor Hardener II Blueprint,Armor Hardener Blueprint,10,10000000000,1,2340,1,Kinetic Armor Hardener II,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Imperial Navy Kinetic Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Imperial Navy Kinetic Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Republic Fleet Kinetic Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Republic Fleet Kinetic Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Khanid Navy Kinetic Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Khanid Navy Kinetic Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Kinetic Armor Hardeners,
Reactive Armor Hardener Blueprint,Armor Resistance Shift Hardener Blueprint,200,NULL,1,900,1,Reactive Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Reactive Armor Hardeners,
Capital Flex Armor Hardener I Blueprint,Armor Resistance Shift Hardener Blueprint,5,35000000,1,36000,1,Capital Flex Armor Hardener I,Ship Equipment,Hull & Armor,Armor Hardeners,Scriptable Armor Hardeners,
Capital Flex Armor Hardener II Blueprint,Armor Resistance Shift Hardener Blueprint,5,NULL,1,36000,1,Capital Flex Armor Hardener II,Ship Equipment,Hull & Armor,Armor Hardeners,Scriptable Armor Hardeners,
Dark Blood Capital Flex Armor Hardener Blueprint,Armor Resistance Shift Hardener Blueprint,5,NULL,1,36000,1,Dark Blood Capital Flex Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Scriptable Armor Hardeners,
Shadow Serpentis Capital Flex Armor Hardener Blueprint,Armor Resistance Shift Hardener Blueprint,5,NULL,1,36000,1,Shadow Serpentis Capital Flex Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Scriptable Armor Hardeners,
Khanid Navy Thermal Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Khanid Navy Thermal Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Thermal Armor Hardener I Blueprint,Armor Hardener Blueprint,200,2500000,1,900,1,Thermal Armor Hardener I,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Thermal Armor Hardener II Blueprint,Armor Hardener Blueprint,10,10000000000,1,2340,1,Thermal Armor Hardener II,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Imperial Navy Thermal Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Imperial Navy Thermal Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Republic Fleet Thermal Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Republic Fleet Thermal Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Ammatar Navy Thermal Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Ammatar Navy Thermal Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
Federation Navy Thermal Armor Hardener Blueprint,Armor Hardener Blueprint,200,NULL,1,900,1,Federation Navy Thermal Armor Hardener,Ship Equipment,Hull & Armor,Armor Hardeners,Thermal Armor Hardeners,
100mm Steel Plates I Blueprint,Armor Plate Blueprint,200,200000,1,900,1,100mm Steel Plates I,Ship Equipment,Hull & Armor,Armor Plates,100mm Armor Plate,
100mm Steel Plates II Blueprint,Armor Plate Blueprint,10,10000000000,1,2340,1,100mm Steel Plates II,Ship Equipment,Hull & Armor,Armor Plates,100mm Armor Plate,
